date,city,temp,humidity,rainfall,aqi
2025-06-23,Jaipur,28.7,88.3,0.0,94
2025-06-24,Jaipur,31.4,94.4,0.0,119
2025-06-25,Jaipur,29.2,86.3,39.3,84
2025-06-26,Jaipur,31.7,88.2,19.3,84
2025-06-27,Jaipur,30.7,86.3,0.0,81
2025-06-28,Jaipur,27.7,79.0,11.9,65
2025-06-29,Jaipur,30.0,77.8,30.4,70
2025-06-30,Jaipur,27.3,88.8,0.0,102
2025-07-01,Jaipur,27.3,94.2,0.0,72
2025-07-02,Jaipur,30.7,79.8,0.0,91
2025-07-03,Jaipur,30.2,87.2,25.6,68
2025-07-04,Jaipur,30.6,86.0,10.2,79
2025-07-05,Jaipur,31.6,81.8,0.0,119
2025-07-06,Jaipur,27.4,89.4,30.4,80
2025-07-07,Jaipur,27.6,85.0,31.5,60
2025-07-08,Jaipur,32.6,87.0,14.0,89
2025-07-09,Jaipur,27.4,92.3,0.0,95
2025-07-10,Jaipur,29.0,88.4,12.6,76
2025-07-11,Jaipur,32.0,79.4,13.0,117
2025-07-12,Jaipur,28.2,84.5,31.6,87
2025-07-13,Jaipur,32.1,78.2,36.9,112
2025-07-14,Jaipur,28.3,83.6,0.0,118
2025-07-15,Jaipur,30.2,83.5,0.0,82
2025-07-16,Jaipur,28.9,85.4,0.0,119
2025-07-17,Jaipur,31.7,94.4,0.0,89
2025-07-18,Jaipur,30.2,84.8,0.0,75
2025-07-19,Jaipur,28.4,79.9,33.3,96
2025-07-20,Jaipur,29.0,92.6,24.9,107
2025-07-21,Jaipur,30.6,87.0,39.0,111
2025-07-22,Jaipur,31.0,88.5,24.0,114
2025-07-23,Jaipur,27.1,82.0,12.7,79
2025-07-24,Jaipur,28.2,78.9,32.5,107
2025-07-25,Jaipur,28.1,92.8,20.4,105
2025-07-26,Jaipur,28.7,80.9,23.4,60
2025-07-27,Jaipur,28.6,94.7,13.9,104
2025-07-28,Jaipur,27.4,85.6,9.6,78
2025-07-29,Jaipur,32.5,76.4,30.6,111
2025-07-30,Jaipur,30.0,94.9,10.3,96
2025-07-31,Jaipur,32.7,81.7,20.7,116
2025-08-01,Jaipur,28.8,83.8,7.2,95
2025-08-02,Jaipur,30.7,75.4,27.1,76
2025-08-03,Jaipur,27.6,90.9,0.0,111
2025-08-04,Jaipur,29.0,85.3,25.8,100
2025-08-05,Jaipur,28.9,79.8,35.4,93
2025-08-06,Jaipur,31.4,84.6,9.7,84
2025-08-07,Jaipur,30.4,75.5,35.5,90
2025-08-08,Jaipur,28.5,82.6,0.0,68
2025-08-09,Jaipur,29.8,90.0,8.5,73
2025-08-10,Jaipur,33.0,94.7,0.0,73
2025-08-11,Jaipur,30.8,82.3,0.0,77
2025-08-12,Jaipur,27.5,93.1,0.0,113
2025-08-13,Jaipur,28.5,80.5,31.3,67
2025-08-14,Jaipur,32.4,77.3,15.8,109
2025-08-15,Jaipur,27.7,81.0,0.0,88
2025-08-16,Jaipur,27.6,79.7,21.3,114
2025-08-17,Jaipur,28.1,93.0,25.7,82
2025-08-18,Jaipur,29.7,85.2,19.0,88
2025-08-19,Jaipur,32.6,87.0,0.0,63
2025-08-20,Jaipur,30.6,76.2,0.0,66
2025-08-21,Jaipur,31.6,92.8,36.6,72
2025-08-22,Jaipur,33.0,86.1,0.0,119
2025-08-23,Jaipur,28.1,85.1,0.0,119
2025-08-24,Jaipur,28.3,78.7,0.0,88
2025-08-25,Jaipur,30.9,91.6,0.0,103
2025-08-26,Jaipur,32.1,92.3,29.9,71
2025-08-27,Jaipur,30.5,77.0,12.3,83
2025-08-28,Jaipur,32.9,76.8,22.6,93
2025-08-29,Jaipur,32.1,82.3,37.1,104
2025-08-30,Jaipur,27.8,79.0,28.7,79
2025-08-31,Jaipur,29.4,78.9,36.0,101
2025-09-01,Jaipur,31.0,83.8,20.4,65
2025-09-02,Jaipur,28.6,85.7,0.0,88
2025-09-03,Jaipur,28.0,83.6,29.4,114
2025-09-04,Jaipur,31.1,89.5,27.9,87
2025-09-05,Jaipur,32.5,84.2,37.6,67
2025-09-06,Jaipur,28.2,79.9,13.7,110
2025-09-07,Jaipur,31.2,88.2,39.0,76
2025-09-08,Jaipur,28.0,87.5,18.5,119
2025-09-09,Jaipur,30.6,84.1,5.4,97
2025-09-10,Jaipur,31.2,84.2,16.2,70
2025-09-11,Jaipur,27.9,92.1,10.7,108
2025-09-12,Jaipur,27.3,93.1,26.8,83
2025-09-13,Jaipur,31.7,87.2,0.0,115
2025-09-14,Jaipur,30.8,80.1,35.5,64
2025-09-15,Jaipur,27.7,81.9,0.0,106
2025-09-16,Jaipur,31.1,83.4,0.0,79
2025-09-17,Jaipur,31.1,85.0,25.2,94
2025-09-18,Jaipur,28.7,89.4,22.5,66
2025-09-19,Jaipur,29.5,77.0,0.0,91
2025-09-20,Jaipur,31.2,75.3,0.0,70
2025-09-21,Jaipur,32.0,92.4,0.0,87
2025-09-22,Jaipur,27.9,79.9,17.8,104
2025-09-23,Jaipur,27.2,80.2,0.0,107
2025-09-24,Jaipur,27.1,86.7,9.7,75
2025-09-25,Jaipur,28.8,90.8,39.2,70
2025-09-26,Jaipur,32.2,91.6,18.3,72
2025-09-27,Jaipur,28.0,94.0,6.7,61
2025-09-28,Jaipur,29.1,89.4,30.1,81
2025-09-29,Jaipur,28.6,84.7,37.7,80
2025-09-30,Jaipur,28.6,79.4,0.0,66
2025-10-01,Jaipur,28.9,50.4,0.0,106
2025-10-02,Jaipur,30.5,59.6,0.0,91
2025-10-03,Jaipur,30.5,69.1,0.0,89
2025-10-04,Jaipur,31.2,56.8,0.0,86
2025-10-05,Jaipur,31.3,57.4,0.0,75
2025-10-06,Jaipur,30.3,64.3,0.0,85
2025-10-07,Jaipur,31.0,54.9,0.0,94
2025-10-08,Jaipur,30.3,56.4,0.0,83
2025-10-09,Jaipur,30.7,53.4,0.0,94
2025-10-10,Jaipur,32.9,69.4,0.0,62
2025-10-11,Jaipur,28.9,51.5,0.0,64
2025-10-12,Jaipur,29.9,69.9,0.0,91
2025-10-13,Jaipur,31.1,60.5,0.0,86
2025-10-14,Jaipur,28.4,68.7,0.0,103
2025-10-15,Jaipur,29.8,60.6,0.0,71
2025-10-16,Jaipur,32.2,60.3,0.0,102
2025-10-17,Jaipur,30.6,54.5,0.0,116
2025-10-18,Jaipur,28.2,53.0,0.0,110
2025-10-19,Jaipur,31.7,58.9,0.0,110
2025-10-20,Jaipur,32.4,61.0,0.0,83
2025-10-21,Jaipur,27.6,65.6,0.0,108
2025-10-22,Jaipur,27.5,59.5,0.0,66
2025-10-23,Jaipur,30.7,52.5,0.0,90
2025-10-24,Jaipur,31.5,55.9,0.0,112
2025-10-25,Jaipur,27.9,69.9,0.0,109
2025-10-26,Jaipur,31.5,60.8,0.0,108
2025-10-27,Jaipur,28.0,58.0,0.0,71
2025-10-28,Jaipur,30.8,50.0,0.0,67
2025-10-29,Jaipur,31.8,62.2,0.0,97
2025-10-30,Jaipur,28.5,58.4,0.0,99
2025-10-31,Jaipur,31.5,53.9,0.0,66
2025-11-01,Jaipur,29.1,63.1,0.0,97
2025-11-02,Jaipur,31.1,64.4,0.0,93
2025-11-03,Jaipur,28.0,68.2,0.0,91
2025-11-04,Jaipur,32.3,54.2,0.0,62
2025-11-05,Jaipur,28.6,56.4,0.0,112
2025-11-06,Jaipur,27.7,50.0,0.0,109
2025-11-07,Jaipur,28.4,67.0,0.0,64
2025-11-08,Jaipur,27.9,57.6,0.0,74
2025-11-09,Jaipur,33.0,52.8,0.0,102
2025-11-10,Jaipur,31.8,51.9,0.0,67
2025-11-11,Jaipur,28.0,69.4,0.0,72
2025-11-12,Jaipur,29.8,56.5,0.0,96
2025-11-13,Jaipur,28.5,54.1,0.0,92
2025-11-14,Jaipur,28.5,51.6,0.0,69
2025-11-15,Jaipur,29.5,55.2,0.0,67
2025-11-16,Jaipur,31.7,51.0,0.0,73
2025-11-17,Jaipur,28.0,59.1,0.0,117
2025-11-18,Jaipur,27.8,64.3,0.0,118
2025-11-19,Jaipur,30.6,58.3,0.0,89
2025-11-20,Jaipur,31.9,63.9,0.0,92
2025-11-21,Jaipur,29.2,55.4,0.0,72
2025-11-22,Jaipur,32.3,62.8,0.0,98
2025-11-23,Jaipur,30.0,66.8,0.0,117
2025-11-24,Jaipur,28.4,64.8,0.0,119
2025-11-25,Jaipur,32.1,69.5,0.0,60
2025-11-26,Jaipur,30.8,59.7,0.0,99
2025-11-27,Jaipur,32.9,52.7,0.0,82
2025-11-28,Jaipur,29.1,65.5,0.0,66
2025-11-29,Jaipur,32.6,67.2,0.0,107
2025-11-30,Jaipur,30.3,65.4,0.0,65
2025-12-01,Jaipur,18.6,55.3,0.0,335
2025-12-02,Jaipur,18.0,68.2,0.0,276
2025-12-03,Jaipur,20.8,55.9,0.0,340
2025-12-04,Jaipur,16.3,55.7,0.0,348
2025-12-05,Jaipur,18.3,62.8,0.0,202
2025-12-06,Jaipur,20.0,54.6,0.0,235
2025-12-07,Jaipur,20.8,53.3,0.0,284
2025-12-08,Jaipur,16.8,59.3,0.0,222
2025-12-09,Jaipur,19.9,52.2,0.0,278
2025-12-10,Jaipur,20.5,58.6,0.0,270
2025-12-11,Jaipur,18.3,55.2,0.0,362
2025-12-12,Jaipur,20.9,64.6,0.0,304
2025-12-13,Jaipur,17.3,63.9,0.0,273
2025-12-14,Jaipur,20.9,61.1,0.0,305
2025-12-15,Jaipur,18.3,62.6,0.0,343
2025-12-16,Jaipur,19.6,62.1,0.0,303
2025-12-17,Jaipur,17.0,56.1,0.0,259
2025-12-18,Jaipur,18.6,59.9,0.0,293
2025-12-19,Jaipur,17.8,50.4,0.0,281
2025-12-20,Jaipur,15.4,56.7,0.0,180
2025-12-21,Jaipur,20.4,61.0,0.0,382
2025-12-22,Jaipur,18.9,64.8,0.0,225
2025-12-23,Jaipur,17.5,54.4,0.0,296
2025-12-24,Jaipur,15.4,58.7,0.0,262
2025-12-25,Jaipur,18.1,52.1,0.0,246
2025-12-26,Jaipur,20.8,62.9,0.0,364
2025-12-27,Jaipur,19.1,59.6,0.0,365
2025-12-28,Jaipur,17.9,50.2,0.0,241
2025-12-29,Jaipur,17.5,60.5,0.0,282
2025-12-30,Jaipur,18.6,65.0,0.0,341
2025-12-31,Jaipur,18.9,64.7,0.0,388
2026-01-01,Jaipur,18.1,53.8,0.0,278
2026-01-02,Jaipur,15.8,59.8,0.0,211
2026-01-03,Jaipur,15.9,63.9,0.0,352
2026-01-04,Jaipur,15.2,67.5,0.0,254
2026-01-05,Jaipur,17.4,63.8,0.0,359
2026-01-06,Jaipur,20.6,58.7,0.0,292
2026-01-07,Jaipur,19.1,53.4,0.0,377
2026-01-08,Jaipur,17.3,50.4,0.0,314
2026-01-09,Jaipur,15.7,62.0,0.0,331
2026-01-10,Jaipur,19.3,63.3,0.0,217
2026-01-11,Jaipur,16.9,69.4,0.0,256
2026-01-12,Jaipur,17.0,61.0,0.0,339
2026-01-13,Jaipur,18.0,54.6,0.0,351
2026-01-14,Jaipur,16.5,64.8,0.0,382
2026-01-15,Jaipur,16.3,57.5,0.0,247
2026-01-16,Jaipur,15.5,50.7,0.0,276
2026-01-17,Jaipur,18.0,59.2,0.0,310
2026-01-18,Jaipur,19.1,50.1,0.0,274
2026-01-19,Jaipur,18.3,68.1,0.0,312
2026-01-20,Jaipur,17.0,57.2,0.0,311
2026-01-21,Jaipur,17.6,51.8,0.0,300
2026-01-22,Jaipur,20.7,66.3,0.0,224
2026-01-23,Jaipur,20.3,59.6,0.0,225
2026-01-24,Jaipur,18.6,56.5,0.0,291
2026-01-25,Jaipur,17.9,62.5,0.0,329
2026-01-26,Jaipur,15.4,58.0,0.0,255
2026-01-27,Jaipur,17.3,52.5,0.0,328
2026-01-28,Jaipur,19.3,56.0,0.0,307
2026-01-29,Jaipur,18.1,51.5,0.0,222
2026-01-30,Jaipur,17.3,60.9,0.0,176
2026-01-31,Jaipur,19.1,67.1,0.0,289
2026-02-01,Jaipur,19.3,53.9,0.0,398
2026-02-02,Jaipur,17.5,58.1,0.0,300
2026-02-03,Jaipur,16.7,60.7,0.0,281
2026-02-04,Jaipur,15.3,58.4,0.0,212
2026-02-05,Jaipur,19.1,57.4,0.0,415
2026-02-06,Jaipur,18.5,51.6,0.0,307
2026-02-07,Jaipur,19.8,50.6,0.0,289
2026-02-08,Jaipur,15.7,57.5,0.0,211
2026-02-09,Jaipur,19.0,69.9,0.0,233
2026-02-10,Jaipur,18.4,57.5,0.0,252
2026-02-11,Jaipur,16.1,60.1,0.0,203
2026-02-12,Jaipur,18.3,66.1,0.0,243
2026-02-13,Jaipur,18.7,54.3,0.0,323
2026-02-14,Jaipur,15.1,53.1,0.0,399
2026-02-15,Jaipur,20.5,50.6,0.0,235
2026-02-16,Jaipur,20.9,59.8,0.0,259
2026-02-17,Jaipur,17.9,52.4,0.0,313
2026-02-18,Jaipur,17.4,51.3,0.0,200
2026-02-19,Jaipur,17.0,66.5,0.0,413
2026-02-20,Jaipur,15.5,57.0,0.0,324
2026-02-21,Jaipur,19.9,51.4,0.0,301
2026-02-22,Jaipur,19.1,65.0,0.0,349
2026-02-23,Jaipur,16.0,66.7,0.0,205
2026-02-24,Jaipur,16.6,69.6,0.0,247
2026-02-25,Jaipur,19.0,60.9,0.0,359
2026-02-26,Jaipur,15.6,67.1,0.0,315
2026-02-27,Jaipur,20.2,69.3,0.0,322
2026-02-28,Jaipur,16.5,66.7,0.0,195
2026-03-01,Jaipur,31.3,66.8,0.0,88
2026-03-02,Jaipur,30.7,56.6,0.0,67
2026-03-03,Jaipur,31.4,62.7,0.0,119
2026-03-04,Jaipur,29.2,62.7,0.0,79
2026-03-05,Jaipur,31.4,56.4,0.0,115
2026-03-06,Jaipur,30.4,59.0,0.0,70
2026-03-07,Jaipur,29.8,58.7,0.0,105
2026-03-08,Jaipur,29.6,65.8,0.0,87
2026-03-09,Jaipur,32.6,61.2,0.0,81
2026-03-10,Jaipur,28.7,53.4,0.0,99
2026-03-11,Jaipur,31.5,66.2,0.0,89
2026-03-12,Jaipur,29.9,59.7,0.0,77
2026-03-13,Jaipur,31.5,67.6,0.0,68
2026-03-14,Jaipur,28.5,54.2,0.0,113
2026-03-15,Jaipur,27.8,54.1,0.0,110
2026-03-16,Jaipur,31.8,62.3,0.0,117
2026-03-17,Jaipur,30.3,63.7,0.0,108
2026-03-18,Jaipur,32.4,55.7,0.0,86
2026-03-19,Jaipur,28.7,60.1,0.0,72
2026-03-20,Jaipur,28.4,51.7,0.0,63
2026-03-21,Jaipur,28.4,58.2,0.0,68
2026-03-22,Jaipur,30.2,55.8,0.0,85
2026-03-23,Jaipur,31.9,65.7,0.0,80
2026-03-24,Jaipur,32.4,60.2,0.0,118
2026-03-25,Jaipur,29.2,54.9,0.0,72
2026-03-26,Jaipur,28.5,64.6,0.0,73
2026-03-27,Jaipur,32.6,64.5,0.0,119
2026-03-28,Jaipur,28.1,61.9,0.0,105
2026-03-29,Jaipur,28.5,57.4,0.0,118
2026-03-30,Jaipur,32.1,61.3,0.0,111
2026-03-31,Jaipur,32.7,64.7,0.0,100
2026-04-01,Jaipur,36.5,59.4,0.0,112
2026-04-02,Jaipur,37.8,64.5,0.0,102
2026-04-03,Jaipur,37.8,54.6,0.0,93
2026-04-04,Jaipur,35.9,69.8,0.0,103
2026-04-05,Jaipur,39.7,56.1,0.0,112
2026-04-06,Jaipur,38.0,61.4,0.0,105
2026-04-07,Jaipur,39.7,54.2,0.0,98
2026-04-08,Jaipur,36.9,54.3,0.0,80
2026-04-09,Jaipur,38.7,55.0,0.0,90
2026-04-10,Jaipur,35.1,63.5,0.0,83
2026-04-11,Jaipur,40.9,51.7,0.0,78
2026-04-12,Jaipur,35.2,67.9,0.0,102
2026-04-13,Jaipur,39.7,68.4,0.0,101
2026-04-14,Jaipur,37.5,67.8,0.0,110
2026-04-15,Jaipur,36.8,50.2,0.0,99
2026-04-16,Jaipur,36.4,60.2,0.0,104
2026-04-17,Jaipur,37.9,50.1,0.0,100
2026-04-18,Jaipur,39.3,59.2,0.0,117
2026-04-19,Jaipur,40.3,68.6,0.0,84
2026-04-20,Jaipur,37.4,60.7,0.0,91
2026-04-21,Jaipur,39.3,59.9,0.0,98
2026-04-22,Jaipur,36.4,68.5,0.0,72
2026-04-23,Jaipur,39.9,65.4,0.0,73
2026-04-24,Jaipur,36.4,60.8,0.0,110
2026-04-25,Jaipur,39.3,62.8,0.0,84
2026-04-26,Jaipur,35.6,55.6,0.0,91
2026-04-27,Jaipur,40.9,58.0,0.0,103
2026-04-28,Jaipur,39.6,61.2,0.0,87
2026-04-29,Jaipur,38.7,67.1,0.0,75
2026-04-30,Jaipur,39.4,69.6,0.0,112
2026-05-01,Jaipur,39.3,59.2,0.0,119
2026-05-02,Jaipur,39.9,61.8,0.0,87
2026-05-03,Jaipur,35.7,56.1,0.0,110
2026-05-04,Jaipur,40.3,58.2,0.0,97
2026-05-05,Jaipur,40.3,67.5,0.0,89
2026-05-06,Jaipur,40.5,62.1,0.0,114
2026-05-07,Jaipur,38.2,68.3,0.0,78
2026-05-08,Jaipur,37.3,55.7,0.0,108
2026-05-09,Jaipur,37.5,59.8,0.0,73
2026-05-10,Jaipur,37.7,63.7,0.0,113
2026-05-11,Jaipur,38.5,55.9,0.0,92
2026-05-12,Jaipur,36.0,69.2,0.0,112
2026-05-13,Jaipur,37.5,55.4,0.0,84
2026-05-14,Jaipur,36.0,66.8,0.0,69
2026-05-15,Jaipur,36.9,56.6,0.0,117
2026-05-16,Jaipur,36.6,65.9,0.0,87
2026-05-17,Jaipur,40.8,60.9,0.0,98
2026-05-18,Jaipur,36.3,61.1,0.0,70
2026-05-19,Jaipur,37.2,54.9,0.0,77
2026-05-20,Jaipur,40.1,58.7,0.0,91
2026-05-21,Jaipur,40.5,60.4,0.0,71
2026-05-22,Jaipur,38.1,57.1,0.0,70
2026-05-23,Jaipur,38.4,60.1,0.0,81
2026-05-24,Jaipur,38.9,50.6,0.0,90
2026-05-25,Jaipur,39.1,52.3,0.0,93
2026-05-26,Jaipur,40.9,53.3,0.0,100
2026-05-27,Jaipur,37.2,54.7,0.0,98
2026-05-28,Jaipur,37.3,53.4,0.0,75
2026-05-29,Jaipur,38.0,67.6,0.0,114
2026-05-30,Jaipur,35.8,50.1,0.0,82
2026-05-31,Jaipur,40.7,53.8,0.0,100
2023-06-02,Lucknow,30.5,91.3,28.5,83
2023-06-03,Lucknow,29.3,90.4,0.0,91
2023-06-04,Lucknow,32.9,78.3,39.7,69
2023-06-05,Lucknow,28.0,80.8,0.0,95
2023-06-06,Lucknow,29.9,77.9,16.7,115
2023-06-07,Lucknow,30.8,83.4,16.3,72
2023-06-08,Lucknow,27.6,79.2,0.0,69
2023-06-09,Lucknow,32.2,85.2,16.4,100
2023-06-10,Lucknow,27.9,91.6,24.0,77
2023-06-11,Lucknow,27.9,92.3,0.0,105
2023-06-12,Lucknow,27.2,87.3,39.8,116
2023-06-13,Lucknow,29.0,86.6,14.9,112
2023-06-14,Lucknow,28.9,94.0,17.0,76
2023-06-15,Lucknow,28.7,78.3,0.0,106
2023-06-16,Lucknow,30.7,77.5,29.4,81
2023-06-17,Lucknow,30.0,80.5,0.0,100
2023-06-18,Lucknow,32.1,80.8,0.0,65
2023-06-19,Lucknow,27.2,84.1,18.0,63
2023-06-20,Lucknow,31.1,89.6,11.7,103
2023-06-21,Lucknow,32.7,76.9,35.6,102
2023-06-22,Lucknow,28.9,81.2,0.0,87
2023-06-23,Lucknow,32.9,77.0,17.2,72
2023-06-24,Lucknow,32.5,77.9,21.7,84
2023-06-25,Lucknow,28.7,81.1,37.1,68
2023-06-26,Lucknow,28.7,79.6,18.9,111
2023-06-27,Lucknow,27.2,78.9,0.0,108
2023-06-28,Lucknow,32.2,81.5,0.0,117
2023-06-29,Lucknow,31.9,87.6,0.0,68
2023-06-30,Lucknow,27.7,89.2,0.0,93
2023-07-01,Lucknow,27.9,77.0,0.0,75
2023-07-02,Lucknow,27.6,80.3,30.8,117
2023-07-03,Lucknow,28.9,84.1,0.0,109
2023-07-04,Lucknow,27.1,80.3,8.7,118
2023-07-05,Lucknow,27.1,84.0,17.7,71
2023-07-06,Lucknow,29.4,79.9,0.0,107
2023-07-07,Lucknow,30.0,93.0,0.0,71
2023-07-08,Lucknow,31.4,92.3,13.4,118
2023-07-09,Lucknow,28.4,90.7,0.0,97
2023-07-10,Lucknow,28.3,77.7,9.0,101
2023-07-11,Lucknow,27.2,84.0,8.4,99
2023-07-12,Lucknow,31.8,81.6,0.0,80
2023-07-13,Lucknow,29.8,82.3,0.0,113
2023-07-14,Lucknow,30.1,79.5,13.2,71
2023-07-15,Lucknow,27.4,86.4,22.1,71
2023-07-16,Lucknow,28.9,90.1,0.0,101
2023-07-17,Lucknow,28.8,80.5,0.0,116
2023-07-18,Lucknow,32.9,83.1,0.0,76
2023-07-19,Lucknow,30.6,93.9,21.5,80
2023-07-20,Lucknow,31.6,94.6,31.1,97
2023-07-21,Lucknow,31.0,93.8,0.0,86
2023-07-22,Lucknow,31.1,75.9,0.0,82
2023-07-23,Lucknow,31.6,80.9,26.1,88
2023-07-24,Lucknow,32.6,76.7,0.0,84
2023-07-25,Lucknow,29.2,79.8,0.0,105
2023-07-26,Lucknow,31.1,90.9,0.0,68
2023-07-27,Lucknow,27.4,76.9,27.9,60
2023-07-28,Lucknow,32.1,85.7,0.0,68
2023-07-29,Lucknow,31.0,78.1,25.0,93
2023-07-30,Lucknow,27.0,89.8,33.0,62
2023-07-31,Lucknow,30.9,80.5,0.0,99
2023-08-01,Lucknow,32.8,91.5,0.0,66
2023-08-02,Lucknow,32.6,93.6,39.8,87
2023-08-03,Lucknow,31.6,93.2,0.0,91
2023-08-04,Lucknow,31.5,82.1,18.8,110
2023-08-05,Lucknow,28.3,89.9,33.1,106
2023-08-06,Lucknow,32.9,89.6,35.6,90
2023-08-07,Lucknow,27.5,81.5,22.1,110
2023-08-08,Lucknow,31.6,94.3,5.0,95
2023-08-09,Lucknow,32.4,91.4,0.0,62
2023-08-10,Lucknow,30.0,82.8,0.0,76
2023-08-11,Lucknow,31.4,85.2,0.0,71
2023-08-12,Lucknow,29.2,77.2,0.0,100
2023-08-13,Lucknow,32.0,83.7,38.1,105
2023-08-14,Lucknow,32.2,85.5,28.7,112
2023-08-15,Lucknow,33.0,90.4,22.8,91
2023-08-16,Lucknow,27.4,76.0,8.2,106
2023-08-17,Lucknow,29.1,92.6,15.2,116
2023-08-18,Lucknow,32.3,88.3,10.9,71
2023-08-19,Lucknow,30.8,94.2,0.0,66
2023-08-20,Lucknow,29.9,86.9,25.0,119
2023-08-21,Lucknow,30.6,76.1,36.7,118
2023-08-22,Lucknow,29.9,83.5,21.4,73
2023-08-23,Lucknow,29.5,85.7,23.6,86
2023-08-24,Lucknow,32.6,91.2,0.0,75
2023-08-25,Lucknow,28.1,87.4,39.0,118
2023-08-26,Lucknow,32.2,77.8,29.7,99
2023-08-27,Lucknow,27.4,82.5,15.6,73
2023-08-28,Lucknow,29.3,80.7,28.7,103
2023-08-29,Lucknow,31.4,94.7,0.0,97
2023-08-30,Lucknow,32.4,90.4,0.0,108
2023-08-31,Lucknow,32.9,89.9,30.7,107
2023-09-01,Lucknow,28.9,76.8,6.8,81
2023-09-02,Lucknow,30.7,80.2,0.0,99
2023-09-03,Lucknow,30.3,84.3,24.3,88
2023-09-04,Lucknow,29.7,77.7,33.1,61
2023-09-05,Lucknow,28.7,85.9,0.0,89
2023-09-06,Lucknow,32.1,83.0,12.7,65
2023-09-07,Lucknow,29.5,86.6,0.0,71
2023-09-08,Lucknow,31.7,94.1,18.0,97
2023-09-09,Lucknow,30.0,87.6,10.2,61
2023-09-10,Lucknow,31.0,91.0,8.1,98
2023-09-11,Lucknow,32.0,84.0,37.0,81
2023-09-12,Lucknow,30.2,85.0,0.0,78
2023-09-13,Lucknow,29.8,93.6,0.0,114
2023-09-14,Lucknow,28.4,87.5,0.0,66
2023-09-15,Lucknow,30.1,94.6,24.6,93
2023-09-16,Lucknow,30.9,77.2,37.4,93
2023-09-17,Lucknow,30.1,84.1,38.3,87
2023-09-18,Lucknow,32.9,77.4,38.0,90
2023-09-19,Lucknow,31.5,91.2,0.0,69
2023-09-20,Lucknow,31.9,86.7,0.0,69
2023-09-21,Lucknow,27.6,83.0,36.0,72
2023-09-22,Lucknow,31.5,81.9,0.0,86
2023-09-23,Lucknow,32.9,80.8,27.1,106
2023-09-24,Lucknow,32.2,91.0,0.0,73
2023-09-25,Lucknow,28.1,88.9,36.8,72
2023-09-26,Lucknow,30.6,78.0,15.1,91
2023-09-27,Lucknow,29.6,84.5,26.6,60
2023-09-28,Lucknow,29.1,79.4,30.6,104
2023-09-29,Lucknow,30.2,81.4,9.5,82
2023-09-30,Lucknow,32.6,78.7,0.0,65
2023-10-01,Lucknow,29.3,53.2,0.0,70
2023-10-02,Lucknow,27.7,63.9,0.0,91
2023-10-03,Lucknow,32.1,58.5,0.0,90
2023-10-04,Lucknow,32.2,56.8,0.0,108
2023-10-05,Lucknow,30.1,63.7,0.0,97
2023-10-06,Lucknow,31.8,67.1,0.0,117
2023-10-07,Lucknow,30.9,57.1,0.0,68
2023-10-08,Lucknow,27.4,69.2,0.0,115
2023-10-09,Lucknow,28.6,50.0,0.0,71
2023-10-10,Lucknow,27.9,59.5,0.0,64
2023-10-11,Lucknow,30.2,55.5,0.0,76
2023-10-12,Lucknow,28.2,52.0,0.0,88
2023-10-13,Lucknow,30.8,53.0,0.0,62
2023-10-14,Lucknow,31.6,62.4,0.0,78
2023-10-15,Lucknow,28.3,62.0,0.0,97
2023-10-16,Lucknow,27.7,69.5,0.0,94
2023-10-17,Lucknow,28.1,53.9,0.0,92
2023-10-18,Lucknow,30.4,52.6,0.0,82
2023-10-19,Lucknow,31.6,54.3,0.0,85
2023-10-20,Lucknow,30.4,61.8,0.0,95
2023-10-21,Lucknow,30.4,62.7,0.0,98
2023-10-22,Lucknow,27.5,61.9,0.0,75
2023-10-23,Lucknow,32.2,64.1,0.0,103
2023-10-24,Lucknow,27.9,55.4,0.0,112
2023-10-25,Lucknow,32.5,55.0,0.0,72
2023-10-26,Lucknow,27.6,66.3,0.0,89
2023-10-27,Lucknow,31.8,65.2,0.0,90
2023-10-28,Lucknow,31.9,57.7,0.0,89
2023-10-29,Lucknow,28.0,66.9,0.0,103
2023-10-30,Lucknow,27.8,66.5,0.0,75
2023-10-31,Lucknow,27.2,50.5,0.0,72
2023-11-01,Lucknow,28.5,52.7,0.0,113
2023-11-02,Lucknow,33.0,63.2,0.0,90
2023-11-03,Lucknow,30.1,56.7,0.0,114
2023-11-04,Lucknow,29.5,53.5,0.0,90
2023-11-05,Lucknow,32.4,56.1,0.0,101
2023-11-06,Lucknow,29.8,51.2,0.0,91
2023-11-07,Lucknow,31.8,54.0,0.0,116
2023-11-08,Lucknow,27.2,56.8,0.0,68
2023-11-09,Lucknow,28.9,50.3,0.0,87
2023-11-10,Lucknow,29.1,54.6,0.0,108
2023-11-11,Lucknow,29.1,60.0,0.0,112
2023-11-12,Lucknow,29.5,64.5,0.0,111
2023-11-13,Lucknow,28.4,62.3,0.0,74
2023-11-14,Lucknow,28.0,51.7,0.0,91
2023-11-15,Lucknow,28.0,53.8,0.0,95
2023-11-16,Lucknow,30.8,56.1,0.0,95
2023-11-17,Lucknow,33.0,61.7,0.0,100
2023-11-18,Lucknow,29.9,68.8,0.0,103
2023-11-19,Lucknow,27.7,63.9,0.0,90
2023-11-20,Lucknow,30.3,55.7,0.0,106
2023-11-21,Lucknow,32.8,68.3,0.0,67
2023-11-22,Lucknow,31.3,54.1,0.0,63
